Track_ID,Artist_ID,Artist_Name,Track_Name,Danceability,Energy,Loudness,Valence,Tempo,Popularity_Score
1Hha9paHfC8YEUHV9bKcda,2o5jDhtHVPhrJdv3cEQ99Z,Ti?®sto,Trouble (feat. Micky Blue),0.611,0.875,-3.917,0.304,128,57
3lkkkYc1wBj5l3FVlpqvP6,3TVXtAsR1Inumwj472S9r4,Drake,A Night Off (feat. Lloyd),0.611,0.508,-5.573,0.368,103.612,65
3RJvXtLO1tAjAYqwPwFTGr,2o5jDhtHVPhrJdv3cEQ99Z,Ti?®sto,Trouble (feat. Micky Blue),0.611,0.875,-3.917,0.304,128,51
4Cy5f4JsH1yoeGks7FnoHw,0NGAZxHanS9e0iNHpR8f2W,Alok,All The Lies (with Felix Jaehn & The Vamps),0.611,0.835,-4.107,0.672,102.023,73
4Joy4odtE1z0AX32uWoAQn,76M2Ekj8bG8W7X2nbx2CpF,NGHTMRE,REDLIGHT,0.611,0.931,-4.189,0.225,129.903,71
4N001yHNZwq5A4kw9gkHyq,7FU0xCgmSYQEiBeevUqQ4S,Yoke Lore,Chin Up,0.611,0.592,-10.922,0.322,130.843,59
56Rmib5mhCfiaSJqhLgEdW,3Y7RZ31TRPVadSFVy1o8os,H.E.R.,Hard Place - Single Version,0.611,0.769,-4.044,0.414,160.014,68
5cE201rNvIkryS8N1dJ5nR,6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen,Now That I Found You,0.611,0.737,-5.154,0.574,124.169,71
0dT4MPptmKVAhDZgzTEUCB,5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,"Brandenburg Concerto No. 3 in G Major, BWV 1048: III. Allegro",0.612,0.372,-14.594,0.804,97.573,0
3dlCF1mzW1UKMOb4b1XN17,1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,I Was Jack (You Were Diane),0.612,0.878,-3.556,0.599,94.014,65
3npzogdOEiVsieXmmhBepL,6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,The Bones,0.612,0.57,-6.642,0.335,77.004,87
6RKSnmlmEaOw1rUAqeWvwK,5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,"Brandenburg Concerto No. 3 in G Major, BWV 1048: III. Allegro",0.612,0.372,-14.594,0.804,97.573,0
0w1G5m3XB6euVnY3gkZiTL,5vngPClqofybhPERIqQMYd,George Strait,Blue Water,0.613,0.755,-5.234,0.637,84.003,61
1ndptsbP6s7WV3fTnp1j74,7CajNmpbOovFoOoasH2HaY,Calvin Harris,I'm Not Alone - 2009 Remaster,0.613,0.961,-4.252,0.166,128.012,50
2BkyYZmU4JuWW2sYi9EzpC,3QSQFmccmX81fWCUSPTS7y,Dean Lewis,7 Minutes,0.613,0.739,-6.478,0.712,104.966,83
5FXVrJhAOEEGhV6UonjE9N,3QSQFmccmX81fWCUSPTS7y,Dean Lewis,7 Minutes,0.613,0.739,-6.478,0.712,104.966,68
3BvGcHKkSKRdkathkvvxRp,063Vp9es6lLAbFUDtIAkFD,Abraham Vazquez,El De Las Dos Pistolas,0.614,0.793,-3.788,0.748,105.228,70
3fd5jcZKAzoiivM4ZDwhyU,57WHJIHrjOE3iAxpihhMnp,Louis Tomlinson,Two of Us,0.614,0.605,-5.411,0.329,127.107,81
5xgBTQ3akV6btuBDigQN3V,5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,"Flute Sonata in E Major, BWV 1035: II. Allegro",0.614,0.214,-17.667,0.962,105.014,0
6gaKQ8uooxz1rrbWdVWazE,3q7HBObVc0L8jNeTe5Gofh,50 Cent,Candy Shop,0.614,0.574,-7.961,0.755,125.173,0
03CbQgFxnBFoaaVJTfEqMD,1Ffb6ejR6Fe5IamqA5oRUF,Bring Me The Horizon,medicine,0.615,0.858,-3.3,0.323,97.038,71
0j6QfyR0msZdllZbgG6VYp,4o0pNHbyj36LPvukNqEug0,The Maine,Numb Without You,0.615,0.814,-3.968,0.526,113.983,62
3GHtEaicELsTViK08EXEQQ,1Ffb6ejR6Fe5IamqA5oRUF,Bring Me The Horizon,medicine,0.615,0.858,-3.3,0.323,97.038,71
5n16dEoZ1OwdpqOIK13m1X,0HcyeAioEKhfwVcJAoyN36,Knowmadic,Faces,0.615,0.424,-12.324,0.178,159.033,71
6DJ6xEAMDVAV8Ifma7fqfY,5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,"Cantata ""Ich steh mit einem Fu?? im Grabe"" BWV 156: 1. Sinfonia (arr. Edward Grigoryan)",0.615,0.032,-24.336,0.187,61.095,0
43iKgGbmfqPLh3mxUlospI,3TVXtAsR1Inumwj472S9r4,Drake,Sooner Than Later,0.616,0.501,-5.722,0.506,94.554,64
00BNT97AtJ5aB8SSsE5xGH,17lzZA2AlOHwCwFALHttmp,2 Chainz,Threat 2 Society,0.617,0.779,-5.084,0.887,83.332,67
0RGRiqQSmeflIeWBgf4u5a,70kkdajctXSbqSMJbQO424,Kacey Musgraves,Rainbow,0.617,0.195,-7.632,0.344,65.542,64
1KjQPDJQCUuqDj3AmfSBCa,0ErzCpIMyLcjPiwT4elrtZ,NLE Choppa,CAPO,0.617,0.953,-4.162,0.594,154.964,73
1z6wl2rwKatfmza6usanWw,6CegFHnUqJcOBipgphZ2CJ,Travis Denning,After A Few,0.617,0.849,-4.316,0.695,106.998,62
4JsKaTag0OHXibnqYcDfIA,7LvoDJUNGnOrPdGRzVtOJ9,Young M.A,Stubborn Ass,0.617,0.42,-5.165,0.213,87.15,63
4yoQbSPoj8H3O8M3EKvC74,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,Wonƒ??t Let Go,0.617,0.791,-4.292,0.653,150.061,73
1WqLtczgKdbHFHhefOU0y7,6LuN9FCkKOj5PcnpouEgny,Khalid,Self,0.618,0.693,-7.889,0.439,143.98,76
29uWfSrklmIxzRIqFFK9jj,6LuN9FCkKOj5PcnpouEgny,Khalid,Self,0.618,0.693,-7.889,0.439,143.98,81
2muJzxNCRL7M2QeCmjPubU,6FQqZYVfTNQ1pCqfkwVFEa,Foals,In Degrees,0.618,0.97,-3.249,0.673,121.989,69
3D4uUFRoYDFHbkQlTKL2Om,4NZvixzsSefsNiIqXn0NDe,Maggie Rogers,Give A Little,0.618,0.695,-5.415,0.766,199.95,69
5in02YJDTkdfKDQjfsvxYp,2FXC3k01G6Gw61bmprjgqS,Hozier,To Noise Making (Sing),0.619,0.556,-7.687,0.566,99.39,69
1cibLXzaDHSO7zZPdcc1GJ,3Uobr6LgQpBbk6k4QGAb3V,I Prevail,Goodbye (Interlude),0.62,0.598,-10.525,0.666,124.961,61
3Uu6pcfL9xsdfsKRx3DXRf,3iri9nBFs9e4wN7PLIetAw,gnash,the broken hearts club,0.62,0.288,-9.431,0.691,100.385,72
46VD9EYQ2lIZcJUTptvuNF,5BvJzeQpmsdsFp4HGUYUEx,Vampire Weekend,This Life,0.62,0.712,-6.434,0.83,170.234,71
5Xq7KPZSONkhHx6DFTAbTz,6dn6x1XOng3LOAnfTjUn77,AJ Mitchell,All My Friends,0.62,0.64,-5.285,0.445,90.032,69
0n0XAmYCMWlzj3W9VdMejw,4YZ5ECfbM2xSTSQTJGBbO5,Gerard Way,Happy Together (feat. Ray Toro),0.621,0.816,-4.077,0.716,122.032,70
3zM2prB16NRn1zggh1KCY0,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,Sheƒ??s The One,0.621,0.804,-5.502,0.396,155.984,73
4fC6tDEFmSBBCRBUOPeQ8b,23fqKkggKUBHNkbKtXEls4,Kygo,Think About You - Galantis Remix,0.621,0.898,-4.569,0.332,124.018,0
4RsLvd1zrcEiyXZmTU3E27,1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,Ring Ring (feat. Vory),0.621,0.616,-6.333,0.429,143.969,68
6GrslZ2M4rznB4dnQbVuNq,34nbQa7Hug9DYkRJpfKNFv,T3R Elemento,M?­gicos Besitos,0.621,0.488,-7.331,0.756,76.429,64
6u8epWzzk3CsJ05sqExF6T,4EPJlUEBy49EX1wuFOvtjK,Becky Hill,I Could Get Used To This,0.621,0.653,-4.573,0.345,117.129,68
7BEA0aIXF1nTvOK9zVcVkm,3pSfwb3p6BVPTYDkNdgxS2,Arbour,Interstellar,0.621,0.157,-15.226,0.124,74.992,70
08AJ0xQv5LRZsvXf1Jkr2y,2kCcBybjl3SAtIcwdWpUe3,Lil Peep,Gym Class,0.622,0.347,-13.292,0.0757,75.512,18
32h6yQGn4oAhZ0HRsTMX26,0ghlgldX5Dd6720Q3qFyQB,TOMORROW X TOGETHER,CROWN,0.622,0.8,-5.819,0.58,110.977,82
3MEKjJbXIyMT54hxEZnkrz,1yAwtBaoHLEDWAnWR87hBT,Modest Mouse,Poison the Well,0.622,0.962,-2.816,0.506,129.023,62
4CX70Nt2kRmhs77NqBMyCu,5WUlDfRSoLAfcVSX1WnrxN,Sia,Genius,0.622,0.621,-4.924,0.567,158.946,74
29f11nLUcMYQ2Ndbnb7N0o,2wY79sveU1sp5g7SokKOiI,Sam Smith,Dancing With A Stranger (With Normani) - Acoustic,0.623,0.276,-8.893,0.308,99.623,70
2eLPcyGhaTXQBwby9Ey8lG,3iri9nBFs9e4wN7PLIetAw,gnash,t-shirt,0.623,0.526,-8.454,0.577,159.945,66
41quh2FVZsAoj1LqqLEpTj,4OSArit7O2Jaj4mgf3YN7A,Mallrat,Nobody's Home,0.623,0.643,-5.478,0.535,111.01,67
5BoDFGTXZ8j5muc6Sb2jMz,4iMO20EPodreIaEl8qW66y,Still Woozy,Lava,0.623,0.615,-10.064,0.672,169.137,67
5g0XcG0apQTlO3X8r38vGf,1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,Down To The Honkytonk,0.623,0.828,-4.272,0.953,82.059,71
6MjNilJCVKJq0LfFvo5jWJ,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,Fast,0.623,0.608,-5.937,0.263,84.98,88
7AkLPOwjju8taQCJCaIUts,23fqKkggKUBHNkbKtXEls4,Kygo,Happy Now - R3HAB Remix,0.623,0.84,-5.446,0.539,123.068,71
4FR7fPfbZwNFajVLn4Bg4q,2Sqr0DXoaYABbjBo9HaMkM,Sara Bareilles,Poetry by Dead Men,0.624,0.644,-7.95,0.419,81.97,58
64vkacv9XtTjAQSosbUbW2,0XKOBt59crntr7HQXXO8Yz,Brooks & Dunn,My Maria - with Thomas Rhett,0.624,0.807,-6.319,0.649,125.019,58
0HCDvbGNsigLpkzCDwpKVr,5WUlDfRSoLAfcVSX1WnrxN,Sia,"Mountains (feat. Sia, Diplo, and Labrinth)",0.625,0.601,-7.766,0.195,85.967,0
1rAv3gMViglWehdm1baqcF,1SsPpMBBiD7g5iVFkJepaO,Levi Stills,Intermezzo,0.625,0.00844,-23.823,0.571,131.543,67
4u0L6n0eSV5gTBvAYglqTB,0LIyZkH7LLbsA9T4YwUnEk,El de La Guitarra,Va Por Todos,0.625,0.461,-9.995,0.962,180.106,55
5eaqysOiZbN1Xf5ID8KQpT,2o5jDhtHVPhrJdv3cEQ99Z,Ti?®sto,Can You Feel It,0.625,0.961,-3.915,0.426,129.949,47
7hzyuLLHrQALKn7kIAc6cR,0XKOBt59crntr7HQXXO8Yz,Brooks & Dunn,Lost and Found - with Tyler Booth,0.625,0.842,-5.171,0.678,117.998,55
0zYqFyhiTj419q56lNsjk0,41MozSoPIsD1dJM0CLPjZF,BLACKPINK,Don't Know What To Do,0.626,0.654,-4.113,0.431,129.856,75
1GUpz8hSy5hhqA2AHwF0xD,2Sqr0DXoaYABbjBo9HaMkM,Sara Bareilles,Orpheus,0.626,0.484,-7.94,0.367,79.962,58
45AnoM0Gl0gOovIa8wgPaa,6s22t5Y3prQHyaHWUN1R1C,AJR,100 Bad Days,0.626,0.639,-5.62,0.638,144.009,48
59NBECAQ5tXNmtKbRFcYil,6s22t5Y3prQHyaHWUN1R1C,AJR,100 Bad Days,0.626,0.639,-5.62,0.638,144.009,74
6JxNli46YwzPdPiHnEQUeC,0ghlgldX5Dd6720Q3qFyQB,TOMORROW X TOGETHER,Nap of a star,0.626,0.451,-9.062,0.355,140.033,68
03mYIZWv6XB0sMXnb7aGyM,5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,"Orchestral Suite No. 2 in B Minor, BWV 1067: VII. Badinerie",0.627,0.263,-20.05,0.936,125.717,0
095nyFKlTwa9JIp9cVrHOF,3hteYQFiMFbJY7wS0xDymP,Gesaffelstein,Blast Off (feat. Pharrell Williams),0.627,0.505,-12.659,0.146,100.005,68
1Qk0bpqt5hsjC5Dv4f9PRn,25oLRSUjJk4YHNUsQXk7Ut,GRiZ,Maybe,0.627,0.657,-8.114,0.294,109.993,58
2kAIpGWnlFLQh48iut6Zzq,6LuN9FCkKOj5PcnpouEgny,Khalid,Free Spirit,0.627,0.446,-9.477,0.11,139.994,79
2pZ8egejfQJ90HekAPX6r0,3b8QkneNDz4JHKKKlLgYZg,Florida Georgia Line,Life Is A Honeymoon,0.627,0.856,-4.727,0.78,145.009,0
4jaJGT3kKyXBJpJBuIhc76,5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,"Orchestral Suite No. 2 in B Minor, BWV 1067: VII. Badinerie",0.627,0.263,-20.05,0.936,125.717,0
5CZmC1I3ZbyH2ToPwTciAy,3YdT8QvV4QvY4DfVJhxdcZ,Grace VanderWaal,Stray,0.627,0.542,-7.204,0.217,96.933,66
0CALOqrkXAE7WB2nyIATLk,7lbSsjYACZHn1MSDXPxNF2,Hikaru Utada,Face My Fears - English Version,0.628,0.751,-7.041,0.44,159.965,73
3Y8JSCYjFznthCYb5HZ8lW,6nxWCVXbOlEVRexSbLsTer,Flume,Friends,0.628,0.668,-5.935,0.347,138.865,74
2f9VEEmi8ZtPfwPdCa2mFb,3jOstUTkEu2JkjvRdBA5Gu,Weezer,Can't Knock The Hustle,0.63,0.969,-2.215,0.792,101.014,61
5vxX2POnp7NBbaCAIVQix7,4svozL97Y6aqWeZNJPqvsL,Simple Creatures,Adrenaline,0.63,0.849,-4.953,0.781,151.988,62
1NJnv7vvUZ5xM1DIWbngmN,3b8QkneNDz4JHKKKlLgYZg,Florida Georgia Line,Yƒ??all Boys,0.631,0.856,-3.799,0.753,114.932,60
403vzOZN0tETDpvFipkNIL,4uSftVc3FPWe6RJuMZNEe9,Andrew Bird,Sisyphus,0.631,0.792,-4.364,0.462,82.901,63
4JWQC6gyYoPRnxRxk0ta2M,4EzkuveR9pLvDVFNx6foYD,James Bay,Peer Pressure (feat. Julia Michaels),0.631,0.715,-6.083,0.42,135.826,82
5U3MWICGoIVVIR1N8CdCgd,1cNDP5yjU5vjeR8qMf4grg,YNW Melly,City Girls,0.631,0.688,-8.733,0.383,139.922,71
63ZtaTHM7Cu3JEca5xrWi3,4xnMDfgEmXZEEDdITKcGuE,Audien,Favorite Sound,0.631,0.722,-3.031,0.443,105.045,66
15AF6h7aQ0ibWzBbzAFLL9,5zctI4wO9XSKS8XwcnqEHk,Lil Mosey,Bust Down Cartier,0.632,0.727,-7.353,0.407,161.707,74
1IfRObEbPn5tDKntBH8MYO,3IYUhFvPQItj6xySrBmZkd,Creedence Clearwater Revival,I Heard It Through The Grapevine,0.633,0.731,-10.173,0.868,118.674,0
4moraUoFjbuJdowf6TfggV,6s22t5Y3prQHyaHWUN1R1C,AJR,Dear Winter,0.633,0.217,-9.717,0.546,94.13,62
4MqLcVZJ2YKtyXs12NMTp4,74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,Pushing 20,0.633,0.814,-2.876,0.623,150.789,69
7lthOBXNue2IvedLRfkod8,3Nrfpe0tUJi4K4DXYWgMUX,BTS,HOME,0.633,0.799,-4.625,0.535,142.991,0
10KQrsptNFQ0rwr7rHYjeu,3EOEK57CV77D4ovYVcmiyt,Dennis Lloyd,GFY,0.634,0.676,-7.862,0.358,137.139,63
2UP7KnRSvc4taXbjOoSX0f,68KmkJeZGfwe1OUaivBa2L,ATEEZ,Say My Name,0.634,0.9,-2.614,0.623,152.968,71
3f5JBEQT4cstLkHhtC6ZNI,1cNDP5yjU5vjeR8qMf4grg,YNW Melly,Why You Gotta Walk Like That???,0.634,0.482,-9.801,0.389,77.473,62
614GWtz7F9A61E9OPZqNkU,6qGkLCMQkNGOJ079iEcC5k,Ben Platt,Temporary Love,0.634,0.505,-7.753,0.136,89.045,64
6G3fjiU4oDaEKdOR5fzsMB,7FNnA9vBm6EKceENgCGRMb,Anitta,Get To Know Me,0.634,0.84,-3.554,0.799,170.007,46
02jMxwINWxL7DJGU5Z8pDK,2o5jDhtHVPhrJdv3cEQ99Z,Ti?®sto,Party Time,0.635,0.878,-4.753,0.414,125.002,57
0uif0Lvh62KQ8GIFY594M7,2o5jDhtHVPhrJdv3cEQ99Z,Ti?®sto,Party Time,0.635,0.878,-4.753,0.414,125.002,37
110KmcVjT0QJAt7GjXfc52,64aJYyrXljOodnUG6jvhRD,DJ Luian,Solo T?§,0.635,0.488,-9.696,0.485,121.921,23
26SMBKf1HMmPkHMgfGvgx1,0eHQ9o50hj6ZDNBt6Ys1sD,Yandel,Tequila,0.635,0.794,-5.591,0.514,192.099,55
6pNeLrBdPEkUG3f1jbrMG9,3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,Lost in the Middle of Nowhere (feat. Becky G) (Spanish Remix),0.635,0.877,-4.056,0.873,172.058,69
41ArcO4X1q718v1v7DeDS6,5BKzvAPtNXnt0LwzGvKOH3,Aaron Watson,Kiss That Girl Goodbye,0.636,0.86,-4.047,0.659,116.898,60
1C4bLgUJIKJroNvSU0hz1R,2Fc1UZXKRmPpWWx1sxcb9m,SwuM,The Dream,0.637,0.571,-11.867,0.286,149.79,67
1NlWBpNYAnFT7gMGyC0Y1M,294lNTPZfdqyzt8qnxmFiL,Mereba,Sandstorm (feat. JID),0.637,0.512,-10.027,0.33,109.492,65
3hYKgk38xGR6pGjgTkFN99,17lzZA2AlOHwCwFALHttmp,2 Chainz,"I'm Not Crazy, Life Is (feat. Chance The Rapper, Kodak Black)",0.637,0.639,-5.834,0.345,75.489,64
3x3vsYMloQoqCFxeSdnVw1,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,"Swan Song (From the Motion Picture ""Alita: Battle Angel"") - DJ Shadow and NastyNasty Remix",0.638,0.836,-6.123,0.155,93.986,0
6KUE0HSSudAp9AOycaF6SH,3Nrfpe0tUJi4K4DXYWgMUX,BTS,Make It Right,0.638,0.703,-7.874,0.261,105.766,0
7EB2UpfRbS4QVjZQlKLi3Z,1RyvyyTE3xzB2ZywiAwp0i,Future,Promise U That,0.638,0.568,-6.579,0.446,127.806,66
1h6OiyF7bf4jifbw1s7mVD,1iJdyDcY98X3GMnUesl7tf,Comethazine,NONSENSE,0.639,0.812,-4.113,0.5,182.016,72
1pNUmVxDiE8t6P1XxcZAv8,0NIPkIjTV8mB795yEIiPYL,Wallows,Scrawny,0.639,0.816,-5.28,0.802,138.008,65
34k0JmmsPwZW8KQkFFtBWF,3koiLjNrgRTNbOwViDipeA,Marvin Gaye,How Sweet It Is (To Be Loved By You),0.639,0.581,-6.955,0.891,110.519,0
3gar285uWggoxHwOwO7Ng9,0NIPkIjTV8mB795yEIiPYL,Wallows,Sidelines,0.639,0.655,-6,0.809,105.024,62
6IoQuFTjNbpl6572b9GryH,3YdT8QvV4QvY4DfVJhxdcZ,Grace VanderWaal,"Hideaway - from ""Wonder Park""",0.639,0.881,-5.068,0.541,92.054,66
0aLG42zaidNkblhiQgJknP,13rF01aOogvnkuQXOlgTW8,TAEMIN,WANT,0.64,0.757,-5.532,0.413,104.943,71
4RwkD60oxDXokzAluwPc8B,6kYViCeiqcUZXgPVdCIKBi,Flyboy Tarantino,Now or Never,0.64,0.134,-16.061,0.387,75.938,64
6V0PPYLaQ5fCAPftwIgpuN,1moxjboGR7GNWYIMWsRjgG,Florence + The Machine,Moderation,0.64,0.653,-6.039,0.611,129.986,71
7ICx8UXRmLzbLrORTVOM96,0XwVARXT135rw8lyw1EeWP,Christian Nodal,Nada Nuevo,0.64,0.466,-4.984,0.552,139.996,71
4Hi4e6G8gvKgbYujB3J4yX,4xRYI6VqpkE3UwrDrAZL8L,Logic,Pretty Young Girl,0.641,0.637,-6.967,0.394,95.051,69
4Y0TtDriFlN3XZoQx6PYsu,2oX42qP5ineK3hrhBECLmj,Andy Grammer,"Don't Give Up On Me - (From ""Five Feet Apart"")",0.641,0.537,-5.452,0.0681,112.864,78
1feq11zHN3P3mmoUZzsKaB,360IAlyVv4PCEVjgyMZrxK,Miguel,Banana Clip - Spanish Version,0.642,0.659,-5.645,0.712,85.051,41
22i86sVWNjLu7fttP4gA02,0n94vC3S9c3mb2HyNAOcjg,The Head and the Heart,Honeybee,0.642,0.52,-7.886,0.488,136.014,63
27YIj9tDdBuyi9lORpYMtd,1LzWWI9v4UKdbBgz8fqi15,Tayla Parx,I Want You,0.642,0.579,-7.429,0.364,133.162,66
3h9KMirpiIFExdqfzjgG2i,04ei5kNgmDuNAydFhhIHnD,Landon Cube,Makeup,0.642,0.69,-4.216,0.222,84.985,12
4yJ6CHGtEjUnMsZ4IMqReH,6MoXcK2GyGg7FIyxPU5yW6,SUNMI,Noir ‰????‰?,0.642,0.676,-4.771,0.257,117.031,75
6NGeKy2lLt86dxDjJAtBFk,7d3WFRME3vBY2cgoP38RDo,Lil Skies,Breathe,0.642,0.741,-5.204,0.72,76.016,73
1MTRFYSerX3m4VxavhihPm,6fxyWrfmjcbj5d12gXeiNV,Denzel Curry,BLACK BALLOONS | 13LACK 13ALLOONZ - Telescope Thieves Remix,0.643,0.35,-13.793,0.191,105.004,45
54GASuUdLbhhdyECNUp3Pb,4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,The King,0.643,0.716,-6.733,0.854,81.027,70
5KLZLlP1kWt3JReb53WeAj,17lzZA2AlOHwCwFALHttmp,2 Chainz,Live And Learn (It Will),0.643,0.802,-5.705,0.396,76.266,0
66OqnHUVdcpj1RJJh6ady9,3b8QkneNDz4JHKKKlLgYZg,Florida Georgia Line,Small Town,0.643,0.903,-3.493,0.566,126.109,61
2oVoSgGAlog02WQ2pLCxcT,7z2avKuuiMAT4XZJFv8Rvh,Tom Walker,Now You're Gone (feat. Zara Larsson),0.644,0.721,-8.495,0.233,101.503,77
4HGwlPELgeqGz0ndBxHtkh,4xRYI6VqpkE3UwrDrAZL8L,Logic,Vacation From Myself,0.644,0.68,-7.574,0.768,164.922,65
5FxKZ4IajYIRDjAWAboiB4,46SHBwWsqBkxI7EeeBEQG7,Kodak Black,Pimpin Ain't Eazy,0.644,0.501,-8.959,0.173,129.828,76
05u5qeM36BBjaF9lsOyar2,6C1ohJrd5VydigQtaGy5Wa,Joyner Lucas,Just Let Go,0.645,0.698,-6.525,0.5,139.867,69
1DUSuNhF8P5vUGNPpQiZa5,6LuN9FCkKOj5PcnpouEgny,Khalid,My Bad,0.645,0.568,-9.127,0.391,84.999,91
1jY7v9jG7kuUOGT9vVR6vs,6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,FOOLISH,0.645,0.563,-5.155,0.555,107.885,66
3lVPtkNFoIyPPGVdNri4VH,0XKOBt59crntr7HQXXO8Yz,Brooks & Dunn,Neon Moon - with Kacey Musgraves,0.645,0.552,-7.623,0.214,102.881,67
5KawlOMHjWeUjQtnuRs22c,3Nrfpe0tUJi4K4DXYWgMUX,BTS,Boy With Luv (feat. Halsey),0.645,0.862,-4.757,0.798,119.991,0
6ptDZvrUVcIMnlZWd2fNzs,7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,That's Why (feat. Nipsey Hussle),0.645,0.532,-8.024,0.335,119.993,59
11p2ty4w5GpoFL4vcK0Cru,7d3WFRME3vBY2cgoP38RDo,Lil Skies,Name in the Sand,0.646,0.656,-6.798,0.501,160.065,75
1bda1uGY3RK54S59aNq4f7,6sHCvZe1PHrOAuYlwTLNH4,Gus Dapperton,My Favorite Fish,0.647,0.65,-3.848,0.677,74,62
1TEL6MlSSVLSdhOSddidlJ,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,needy,0.647,0.309,-7.948,0.195,87.045,88
2ujZatFh8uZMkiBTu2z7AH,7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN,Good to Me,0.647,0.832,-3.969,0.82,140.05,69
4SpQDJz1JiRT2mHxvyqN9K,2uWcrwgWmZcQc3IPBs3tfU,Apink,%%(Eung Eung),0.647,0.855,-2.944,0.683,144.867,68
4Tvw0lweq9l2JPQKFbpbBQ,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,Better When You're Gone,0.647,0.795,-3.548,0.409,127.992,85
6sR4WtcYJOCXzDsDfY9PwV,1i8SpTcr7yvPOmcqrbnVXY,Ozuna,Cama Vacia,0.647,0.85,-2.185,0.316,175.797,79
01sjbEk3X7KNXFvXXXN5MY,1RyvyyTE3xzB2ZywiAwp0i,Future,Baptiize,0.648,0.581,-6.958,0.235,153.947,62
02MQQqrcVAiWJlb1JYvxnL,360IAlyVv4PCEVjgyMZrxK,Miguel,Caramelo Duro (Spanish Version) (feat. Kali Uchis),0.648,0.753,-4.35,0.792,100.001,53
6sZUGkgvbNfd4rabcQ8Tj7,1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,For Keeps (feat. YoungBoy Never Broke Again),0.648,0.648,-5.618,0.283,108.077,70
6ZahaGPhyiXTi1pLEtGM6e,5vBrKGOjN10BMwB0cJADj4,b?¬low,Sweet Little Lies,0.648,0.727,-3.791,0.689,160.024,71
1Kjer1JoWuJGNwGV6Pbgv1,07YUOmWljBTXwIseAUd9TW,Sebastian Yatra,Cristina,0.649,0.502,-4.368,0.695,87,83
4ZT9FnbFu1PaBfV3itxiqT,7d3WFRME3vBY2cgoP38RDo,Lil Skies,i,0.649,0.453,-7.28,0.431,99.183,87
5LKNumPGm1bEyVroDE4rcZ,7jEEE187pVG6InOxn03oA5,Benjamin Ingrosso,All Night Long (All Night) - Recorded at Spotify Studios Stockholm,0.649,0.718,-7.101,0.715,112.049,76
6kRvtllePaPrrvftGsi9MS,6BrvowZBreEkXzJQMpL174,Hardwell,I'm Not Sorry,0.649,0.82,-3.812,0.349,128.096,66
3QmolSZqjjLksTUvZJ6pPS,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,Cool,0.65,0.619,-5.495,0.657,157.967,82
3QmolSZqjjLksTUvZJ6pPS,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,Cool,0.65,0.619,-5.495,0.657,157.967,82
56bbqIxsAzzNX28hYl8wRL,0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,Apple,0.65,0.361,-6.853,0.344,126.077,63
2s739Ol6VE0r5JMiLaR4uj,6fxyWrfmjcbj5d12gXeiNV,Denzel Curry,BLACK BALLOONS | 13LACK 13ALLOONZ - Louby Remix,0.651,0.537,-9.112,0.434,89.996,35
4dporMRQqdmQQEMEz8RVTW,1Q6SZxTvaE3HhslV0iXbI6,Herencia de Patrones,Es Dificil Ser Un Santo,0.651,0.492,-9.013,0.82,165.903,65
4qQwGRtGT7l6ckQtdPEFd4,3b8QkneNDz4JHKKKlLgYZg,Florida Georgia Line,Talk You Out Of It,0.651,0.708,-4.791,0.558,119.964,78
4qQwGRtGT7l6ckQtdPEFd4,3b8QkneNDz4JHKKKlLgYZg,Florida Georgia Line,Talk You Out Of It,0.651,0.708,-4.791,0.558,119.964,78
5whINh6eBXl8JgI9Cv4KPK,56x8mYvS3cyDGAi8N2FxbB,Randy Houser,Our Hearts (feat. Lucie Silvas),0.651,0.704,-6.458,0.417,136.001,67
6PXhPHhZy1MpxuTNA1Ad4L,7d3WFRME3vBY2cgoP38RDo,Lil Skies,Stop The Madness (feat. Gunna),0.651,0.833,-5.153,0.594,80.977,76
